Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
06:15:00.000+05:30,06:30:00.000+05:30,,13.953124782691399,,,,85.0,87.0,83.0,,,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.953124782691399,,,,83.75,87.0,80.0,,,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.953124782691399,,,,87.0,88.0,84.0,,,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.953124782691399,,,,86.0,89.0,78.0,,,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.953124782691399,,,,88.25,89.0,86.0,,,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,13.953124782691399,,,,83.75,86.0,81.0,,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.953124782691399,,,,88.0,89.0,85.0,,,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.953124782691399,,,,85.0,88.0,84.0,,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,13.953124782691399,,,,87.5,89.0,85.0,,,,11,,,
08:30:00.000+05:30,08:45:00.000+05:30,,13.953124782691397,,,,84.0,89.0,77.0,,,,20,,,
08:45:00.000+05:30,09:00:00.000+05:30,,13.9531247826914,,,,86.0,88.0,81.0,,,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,13.9531247826914,,,,87.0,89.0,86.0,,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.9531247826914,,,,87.75,88.0,87.0,,,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.9531247826914,,,,86.25,89.0,80.0,,,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,13.9531247826914,,,,85.75,87.0,84.0,,,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,13.9531247826914,,,,86.75,88.0,84.0,,,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.9531247826914,,,,87.25,89.0,82.0,,,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.9531247826914,,,,83.5,84.0,82.0,,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.9531247826914,,,,87.5,89.0,83.0,,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.9531247826914,,,,89.0,89.0,89.0,,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.9531247826914,,,,88.5,89.0,87.0,,,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.9531247826914,,,,82.0,88.0,80.0,,,,3,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.953124782691397,,,,80.0,80.0,80.0,,,,6,,,
12:00:00.000+05:30,12:15:00.000+05:30,,13.953124782691399,,,,77.0,80.0,76.0,,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,13.9531247826914,,,,86.5,87.0,85.0,,,,9,,,
12:30:00.000+05:30,12:45:00.000+05:30,,13.9531247826914,,,,84.5,89.0,77.0,,,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,,13.9531247826914,,,,87.5,89.0,83.0,,,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,,13.9531247826914,,,,88.75,89.0,88.0,,,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,,13.9531247826914,,,,84.25,89.0,80.0,,,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,,13.9531247826914,,,,80.0,80.0,80.0,,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,,13.9531247826914,,,,85.5,88.0,80.0,,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.9531247826914,,,,88.0,88.0,88.0,,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,13.9531247826914,,,,88.25,89.0,88.0,,,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,13.9531247826914,,,,87.5,89.0,87.0,,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,13.9531247826914,,,,88.25,89.0,87.0,,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,13.9531247826914,,,,87.0,89.0,86.0,,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,13.9531247826914,,,,86.5,88.0,86.0,,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,13.9531247826914,,,,86.75,87.0,86.0,,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.9531247826914,,,,87.0,87.0,87.0,,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.9531247826914,,,,86.0,88.0,84.0,,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.9531247826914,,,,88.25,89.0,86.0,,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.9531247826914,,,,89.0,89.0,89.0,,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,13.9531247826914,,,,88.0,89.0,87.0,,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,13.9531247826914,,,,88.75,89.0,88.0,,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,13.9531247826914,,,,83.25,84.0,82.0,,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,1,13.9531247826914,34.75397700431638,,,86.5,89.0,83.0,0.3038953637334758,0.3038953637334758,0.3038953637334758,60,,,
17:45:00.000+05:30,18:00:00.000+05:30,,13.953124782691399,,,,88.25,89.0,88.0,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,13.953124782691399,,,,87.5,89.0,87.0,,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,13.953124782691399,,,,85.5,87.0,84.0,,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,13.953124782691399,,,,88.5,89.0,88.0,,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,13.953124782691399,,,,85.75,89.0,82.0,,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,13.953124782691399,,,,88.0,89.0,87.0,,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,13.953124782691399,,,,89.0,89.0,89.0,,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,13.953124782691399,,,,83.25,89.0,72.0,,,,9,,,
19:45:00.000+05:30,20:00:00.000+05:30,,13.953124782691399,,,,81.25,88.0,75.0,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,13.953124782691399,,,,88.5,89.0,87.0,,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,13.953124782691399,,,,88.0,88.0,88.0,,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,13.953124782691399,,,,85.25,89.0,80.0,,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,13.953124782691399,,,,88.0,89.0,87.0,,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,13.953124782691399,,,,89.0,89.0,89.0,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,13.953124782691399,,,,84.0,86.0,83.0,,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,13.953124782691399,,,,85.75,89.0,83.0,,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,13.953124782691399,,,,89.0,89.0,89.0,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,13.953124782691399,,,,88.0,89.0,86.0,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,13.953124782691399,,,,87.5,89.0,85.0,,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.953124782691399,,,,87.5,89.0,87.0,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.953124782691399,,,,88.0,89.0,87.0,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.953124782691399,,,,85.75,89.0,82.0,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.953124782691399,,,,88.5,89.0,88.0,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.953124782691399,,,,87.25,88.0,87.0,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.953124782691399,,,,87.5,89.0,87.0,,,,,,,
